Date;Time;SootA;SootLDSA;SootM;SootN;temperature;humidity;CO2;room_press;occupancy
07.02.2023;01:42; 12,27 ; 2,85 ; 1,09 ; 0,26 ; 23,23 ; 20,79 ; 426,10 ; 1 020,16 ;0,0
07.02.2023;01:47; 13,16 ; 3,06 ; 1,18 ; 0,28 ; 23,23 ; 21,06 ; 427,97 ; 1 020,13 ;0,0
07.02.2023;01:52; 13,54 ; 3,15 ; 1,28 ; 0,28 ; 23,24 ; 21,25 ; 426,46 ; 1 020,04 ;0,0
07.02.2023;01:57; 13,25 ; 3,08 ; 1,19 ; 0,28 ; 23,23 ; 21,33 ; 424,66 ; 1 019,76 ;0,0
07.02.2023;02:02; 12,37 ; 2,88 ; 1,13 ; 0,26 ; 23,23 ; 21,11 ; 425,20 ; 1 019,86 ;0,0
07.02.2023;02:07; 12,77 ; 2,97 ; 1,12 ; 0,27 ; 23,23 ; 20,97 ; 426,55 ; 1 019,69 ;0,0
07.02.2023;02:12; 13,88 ; 3,23 ; 1,15 ; 0,31 ; 23,22 ; 20,89 ; 428,67 ; 1 019,55 ;0,0
07.02.2023;02:17; 14,48 ; 3,37 ; 1,13 ; 0,33 ; 23,21 ; 20,85 ; 428,01 ; 1 019,40 ;0,0
07.02.2023;02:22; 14,89 ; 3,46 ; 1,12 ; 0,35 ; 23,21 ; 20,80 ; 427,78 ; 1 019,31 ;0,0
07.02.2023;02:27; 14,70 ; 3,42 ; 1,08 ; 0,35 ; 23,20 ; 20,77 ; 429,20 ; 1 019,27 ;0,0
07.02.2023;02:32; 14,24 ; 3,31 ; 0,91 ; 0,36 ; 23,19 ; 20,65 ; 427,67 ; 1 019,26 ;0,0
07.02.2023;02:37; 13,30 ; 3,09 ; 0,77 ; 0,36 ; 23,18 ; 20,55 ; 429,12 ; 1 019,29 ;0,0
07.02.2023;02:42; 12,51 ; 2,91 ; 0,67 ; 0,35 ; 23,18 ; 20,47 ; 427,13 ; 1 019,17 ;0,0
07.02.2023;02:47; 11,68 ; 2,72 ; 0,61 ; 0,33 ; 23,17 ; 20,39 ; 425,25 ; 1 019,15 ;0,0
07.02.2023;02:52; 10,91 ; 2,54 ; 0,55 ; 0,32 ; 23,17 ; 20,31 ; 427,71 ; 1 019,08 ;0,0
07.02.2023;02:57; 10,05 ; 2,34 ; 0,50 ; 0,29 ; 23,17 ; 20,22 ; 428,63 ; 1 019,03 ;0,0
07.02.2023;03:02; 9,73 ; 2,26 ; 0,46 ; 0,29 ; 23,17 ; 20,16 ; 427,04 ; 1 018,99 ;0,0
07.02.2023;03:07; 9,42 ; 2,19 ; 0,48 ; 0,27 ; 23,17 ; 20,12 ; 427,69 ; 1 018,96 ;0,0
07.02.2023;03:12; 9,68 ; 2,25 ; 0,46 ; 0,29 ; 23,18 ; 20,12 ; 430,81 ; 1 018,87 ;0,0
07.02.2023;03:17; 9,85 ; 2,29 ; 0,49 ; 0,29 ; 23,18 ; 20,12 ; 429,53 ; 1 018,79 ;0,0
07.02.2023;03:22; 9,40 ; 2,19 ; 0,45 ; 0,28 ; 23,18 ; 20,12 ; 428,13 ; 1 018,62 ;0,0
07.02.2023;03:27; 9,03 ; 2,10 ; 0,39 ; 0,28 ; 23,18 ; 20,10 ; 427,37 ; 1 018,50 ;0,0
07.02.2023;03:32; 8,74 ; 2,03 ; 0,38 ; 0,27 ; 23,17 ; 20,12 ; 425,82 ; 1 018,43 ;0,0
07.02.2023;03:37; 8,29 ; 1,93 ; 0,40 ; 0,25 ; 23,17 ; 20,14 ; 428,28 ; 1 018,43 ;0,0
07.02.2023;03:42; 8,06 ; 1,87 ; 0,40 ; 0,24 ; 23,17 ; 20,15 ; 429,50 ; 1 018,45 ;0,0
07.02.2023;03:47; 7,67 ; 1,78 ; 0,39 ; 0,22 ; 23,16 ; 20,17 ; 428,68 ; 1 018,48 ;0,0
07.02.2023;03:52; 7,51 ; 1,75 ; 0,34 ; 0,23 ; 23,17 ; 20,19 ; 426,74 ; 1 018,48 ;0,0
07.02.2023;03:57; 7,45 ; 1,73 ; 0,33 ; 0,23 ; 23,17 ; 20,18 ; 427,96 ; 1 018,48 ;0,0
07.02.2023;04:02; 7,27 ; 1,69 ; 0,37 ; 0,21 ; 23,17 ; 20,15 ; 430,79 ; 1 018,51 ;0,0
07.02.2023;04:07; 7,05 ; 1,64 ; 0,36 ; 0,20 ; 23,17 ; 20,12 ; 430,28 ; 1 018,50 ;0,0
07.02.2023;04:12; 6,80 ; 1,58 ; 0,33 ; 0,20 ; 23,18 ; 20,09 ; 430,49 ; 1 018,44 ;0,0
07.02.2023;04:17; 6,56 ; 1,52 ; 0,32 ; 0,19 ; 23,18 ; 20,04 ; 430,73 ; 1 018,41 ;0,0
07.02.2023;04:22; 6,57 ; 1,53 ; 0,32 ; 0,19 ; 23,18 ; 20,01 ; 427,70 ; 1 018,39 ;0,0
07.02.2023;04:27; 6,74 ; 1,57 ; 0,33 ; 0,20 ; 23,19 ; 19,98 ; 428,87 ; 1 018,42 ;0,0
07.02.2023;04:32; 6,97 ; 1,62 ; 0,34 ; 0,20 ; 23,19 ; 19,97 ; 427,81 ; 1 018,30 ;0,0
07.02.2023;04:37; 7,18 ; 1,67 ; 0,38 ; 0,20 ; 23,18 ; 20,00 ; 426,56 ; 1 018,24 ;0,0
07.02.2023;04:42; 7,35 ; 1,71 ; 0,42 ; 0,20 ; 23,18 ; 20,02 ; 426,17 ; 1 018,19 ;0,0
07.02.2023;04:47; 7,40 ; 1,72 ; 0,43 ; 0,20 ; 23,17 ; 20,04 ; 431,32 ; 1 018,07 ;0,0
07.02.2023;04:52; 6,84 ; 1,59 ; 0,38 ; 0,19 ; 23,17 ; 20,04 ; 428,82 ; 1 018,03 ;0,0
07.02.2023;04:57; 6,58 ; 1,53 ; 0,37 ; 0,18 ; 23,17 ; 20,04 ; 429,08 ; 1 018,08 ;0,0
07.02.2023;05:02; 6,36 ; 1,48 ; 0,37 ; 0,17 ; 23,17 ; 20,01 ; 430,74 ; 1 018,13 ;0,0
07.02.2023;05:07; 6,34 ; 1,47 ; 0,38 ; 0,17 ; 23,17 ; 19,99 ; 429,09 ; 1 018,08 ;0,0
07.02.2023;05:12; 6,13 ; 1,43 ; 0,40 ; 0,15 ; 23,16 ; 19,98 ; 427,92 ; 1 018,12 ;0,0
07.02.2023;05:17; 5,92 ; 1,38 ; 0,40 ; 0,15 ; 23,15 ; 19,97 ; 426,94 ; 1 018,04 ;0,0
07.02.2023;05:22; 5,62 ; 1,31 ; 0,37 ; 0,14 ; 23,15 ; 19,94 ; 426,20 ; 1 017,91 ;0,0
07.02.2023;05:27; 5,62 ; 1,31 ; 0,44 ; 0,13 ; 23,14 ; 19,91 ; 428,51 ; 1 017,96 ;0,0
07.02.2023;05:32; 5,45 ; 1,27 ; 0,43 ; 0,13 ; 23,14 ; 19,87 ; 427,13 ; 1 017,98 ;0,0
07.02.2023;05:37; 5,40 ; 1,25 ; 0,49 ; 0,12 ; 23,13 ; 19,83 ; 427,50 ; 1 018,06 ;0,0
07.02.2023;05:42; 5,41 ; 1,26 ; 0,38 ; 0,13 ; 23,13 ; 19,79 ; 428,58 ; 1 018,14 ;0,0
07.02.2023;05:47; 5,56 ; 1,29 ; 0,41 ; 0,13 ; 23,13 ; 19,77 ; 428,88 ; 1 018,21 ;0,0
07.02.2023;05:52; 5,56 ; 1,29 ; 0,43 ; 0,13 ; 23,12 ; 19,76 ; 427,62 ; 1 018,25 ;0,0
07.02.2023;05:57; 6,03 ; 1,40 ; 0,45 ; 0,14 ; 23,11 ; 19,75 ; 428,15 ; 1 018,25 ;0,0
07.02.2023;06:02; 5,93 ; 1,38 ; 0,46 ; 0,14 ; 23,11 ; 19,76 ; 427,12 ; 1 018,39 ;0,0
07.02.2023;06:07; 5,93 ; 1,38 ; 0,45 ; 0,14 ; 23,11 ; 19,75 ; 432,18 ; 1 018,54 ;0,0
07.02.2023;06:12; 5,92 ; 1,38 ; 0,45 ; 0,14 ; 23,11 ; 19,74 ; 426,78 ; 1 018,51 ;0,0
07.02.2023;06:17; 5,93 ; 1,38 ; 0,41 ; 0,15 ; 23,10 ; 19,74 ; 427,49 ; 1 018,43 ;0,0
07.02.2023;06:22; 5,93 ; 1,38 ; 0,43 ; 0,14 ; 23,10 ; 19,72 ; 424,23 ; 1 018,49 ;0,0
07.02.2023;06:27; 5,99 ; 1,39 ; 0,45 ; 0,14 ; 23,10 ; 19,71 ; 426,24 ; 1 018,38 ;0,0
07.02.2023;06:32; 6,89 ; 1,60 ; 0,54 ; 0,16 ; 23,10 ; 19,71 ; 424,39 ; 1 018,47 ;0,0
07.02.2023;06:37; 6,52 ; 1,52 ; 0,46 ; 0,16 ; 23,10 ; 19,71 ; 426,12 ; 1 018,46 ;0,0
07.02.2023;06:42; 6,54 ; 1,52 ; 0,46 ; 0,16 ; 23,10 ; 19,69 ; 425,30 ; 1 018,34 ;0,0
07.02.2023;06:47; 6,65 ; 1,55 ; 0,57 ; 0,15 ; 23,10 ; 19,67 ; 428,24 ; 1 018,29 ;0,0
07.02.2023;06:52; 6,94 ; 1,61 ; 0,65 ; 0,14 ; 23,10 ; 19,64 ; 428,08 ; 1 018,27 ;0,0
07.02.2023;06:57; 6,80 ; 1,58 ; 0,60 ; 0,15 ; 23,10 ; 19,62 ; 429,41 ; 1 018,14 ;0,0
07.02.2023;07:02; 6,81 ; 1,58 ; 0,59 ; 0,15 ; 23,10 ; 19,60 ; 426,70 ; 1 018,00 ;0,0
07.02.2023;07:07; 6,63 ; 1,54 ; 0,58 ; 0,14 ; 23,10 ; 19,58 ; 428,59 ; 1 017,92 ;0,0
07.02.2023;07:12; 6,66 ; 1,55 ; 0,60 ; 0,14 ; 23,10 ; 19,56 ; 430,25 ; 1 017,95 ;0,0
07.02.2023;07:17; 6,84 ; 1,59 ; 0,59 ; 0,15 ; 23,10 ; 19,55 ; 426,84 ; 1 017,95 ;0,0
07.02.2023;07:22; 7,47 ; 1,74 ; 0,67 ; 0,16 ; 23,09 ; 19,55 ; 427,70 ; 1 018,06 ;0,0
07.02.2023;07:27; 7,93 ; 1,84 ; 0,70 ; 0,17 ; 23,10 ; 19,55 ; 428,17 ; 1 018,05 ;0,0
07.02.2023;07:32; 8,24 ; 1,92 ; 0,67 ; 0,18 ; 23,09 ; 19,55 ; 432,86 ; 1 017,99 ;0,0
07.02.2023;07:37; 8,25 ; 1,92 ; 0,67 ; 0,19 ; 23,09 ; 19,53 ; 428,19 ; 1 017,88 ;0,0
07.02.2023;07:42; 8,51 ; 1,98 ; 0,56 ; 0,21 ; 23,09 ; 19,52 ; 430,50 ; 1 017,89 ;0,0
07.02.2023;07:47; 8,47 ; 1,97 ; 0,68 ; 0,19 ; 23,09 ; 19,52 ; 429,14 ; 1 017,81 ;0,0
07.02.2023;07:52; 8,42 ; 1,96 ; 0,67 ; 0,19 ; 23,09 ; 19,53 ; 432,29 ; 1 017,78 ;0,0
07.02.2023;07:57; 8,72 ; 2,03 ; 0,68 ; 0,20 ; 23,10 ; 19,52 ; 430,20 ; 1 017,77 ;0,0
07.02.2023;08:02; 8,92 ; 2,07 ; 0,64 ; 0,21 ; 23,10 ; 19,49 ; 436,05 ; 1 017,73 ;0,0
07.02.2023;08:07; 9,11 ; 2,12 ; 0,68 ; 0,21 ; 23,10 ; 19,48 ; 430,72 ; 1 017,84 ;0,0
07.02.2023;08:12; 9,86 ; 2,29 ; 0,76 ; 0,23 ; 23,09 ; 19,47 ; 430,26 ; 1 017,98 ;0,0
07.02.2023;08:17; 10,31 ; 2,40 ; 0,79 ; 0,24 ; 23,08 ; 19,49 ; 432,43 ; 1 018,02 ;0,0
07.02.2023;08:22; 10,43 ; 2,43 ; 0,87 ; 0,23 ; 23,07 ; 19,51 ; 434,62 ; 1 018,02 ;0,0
07.02.2023;08:27; 10,51 ; 2,44 ; 0,84 ; 0,24 ; 23,06 ; 19,53 ; 433,38 ; 1 018,10 ;0,0
07.02.2023;08:32; 10,70 ; 2,49 ; 0,86 ; 0,24 ; 23,06 ; 19,55 ; 432,40 ; 1 018,18 ;0,0
07.02.2023;08:37; 11,16 ; 2,60 ; 0,89 ; 0,25 ; 23,06 ; 19,58 ; 437,30 ; 1 018,19 ;0,0
07.02.2023;08:42; 11,79 ; 2,74 ; 1,02 ; 0,25 ; 23,06 ; 19,60 ; 437,27 ; 1 018,19 ;0,0
07.02.2023;08:47; 12,41 ; 2,89 ; 1,06 ; 0,27 ; 23,06 ; 19,63 ; 433,74 ; 1 018,18 ;0,0
07.02.2023;08:52; 13,74 ; 3,20 ; 1,09 ; 0,31 ; 23,06 ; 19,68 ; 439,44 ; 1 018,23 ;0,0
07.02.2023;08:57; 15,93 ; 3,70 ; 1,23 ; 0,37 ; 23,05 ; 19,71 ; 441,43 ; 1 018,24 ;0,0
07.02.2023;09:02; 18,02 ; 4,19 ; 1,31 ; 0,43 ; 23,05 ; 19,74 ; 447,43 ; 1 018,29 ;0,0
07.02.2023;09:07; 20,16 ; 4,69 ; 1,37 ; 0,50 ; 23,04 ; 19,76 ; 447,21 ; 1 018,34 ;0,0
07.02.2023;09:12; 21,12 ; 4,91 ; 1,44 ; 0,52 ; 23,04 ; 19,86 ; 454,12 ; 1 018,33 ;2,0
07.02.2023;09:17; 21,51 ; 5,00 ; 1,46 ; 0,53 ; 23,04 ; 21,10 ; 500,56 ; 1 018,34 ;2,0
07.02.2023;09:22; 21,35 ; 4,97 ; 1,41 ; 0,53 ; 23,06 ; 21,70 ; 534,50 ; 1 018,54 ;2,0
07.02.2023;09:27; 20,45 ; 4,76 ; 1,42 ; 0,50 ; 23,08 ; 21,72 ; 541,68 ; 1 018,68 ;2,0
07.02.2023;09:32; 19,43 ; 4,52 ; 1,32 ; 0,48 ; 23,11 ; 21,63 ; 543,13 ; 1 018,86 ;2,0
07.02.2023;09:37; 18,67 ; 4,34 ; 1,24 ; 0,47 ; 23,14 ; 21,62 ; 553,63 ; 1 019,02 ;3,0
07.02.2023;09:42; 18,08 ; 4,20 ; 1,14 ; 0,46 ; 23,17 ; 21,74 ; 557,12 ; 1 019,20 ;3,0
07.02.2023;09:47; 17,99 ; 4,18 ; 1,07 ; 0,48 ; 23,22 ; 22,01 ; 572,50 ; 1 019,31 ;3,0
07.02.2023;09:52; 18,25 ; 4,25 ; 1,13 ; 0,47 ; 23,25 ; 22,21 ; 582,17 ; 1 019,46 ;3,0
07.02.2023;09:57; 17,49 ; 4,07 ; 1,10 ; 0,45 ; 23,29 ; 22,26 ; 583,50 ; 1 019,62 ;3,0
07.02.2023;10:02; 16,69 ; 3,88 ; 1,07 ; 0,42 ; 23,31 ; 22,14 ; 582,75 ; 1 019,67 ;2,0
07.02.2023;10:07; 15,67 ; 3,65 ; 1,10 ; 0,38 ; 23,32 ; 22,03 ; 572,10 ; 1 019,84 ;2,0
07.02.2023;10:12; 14,83 ; 3,45 ; 1,09 ; 0,35 ; 23,33 ; 21,98 ; 565,83 ; 1 020,02 ;2,0
07.02.2023;10:17; 15,94 ; 3,71 ; 1,30 ; 0,36 ; 23,34 ; 21,98 ; 563,02 ; 1 020,00 ;2,0
07.02.2023;10:22; 16,81 ; 3,91 ; 1,51 ; 0,36 ; 23,36 ; 21,99 ; 559,90 ; 1 020,14 ;2,0
07.02.2023;10:27; 18,33 ; 4,26 ; 1,78 ; 0,37 ; 23,37 ; 21,87 ; 548,63 ; 1 020,28 ;1,0
07.02.2023;10:32; 19,45 ; 4,52 ; 1,70 ; 0,42 ; 23,38 ; 21,70 ; 534,16 ; 1 020,39 ;2,0
07.02.2023;10:37; 20,85 ; 4,85 ; 1,82 ; 0,45 ; 23,40 ; 21,73 ; 538,18 ; 1 020,33 ;2,0
07.02.2023;10:42; 20,69 ; 4,81 ; 1,84 ; 0,44 ; 23,41 ; 21,80 ; 540,04 ; 1 020,40 ;2,0
07.02.2023;10:47; 20,30 ; 4,72 ; 1,91 ; 0,42 ; 23,43 ; 21,89 ; 548,01 ; 1 020,40 ;2,0
07.02.2023;10:52; 20,13 ; 4,68 ; 1,91 ; 0,41 ; 23,44 ; 21,99 ; 545,63 ; 1 020,45 ;2,0
07.02.2023;10:57; 20,34 ; 4,73 ; 1,94 ; 0,42 ; 23,45 ; 22,13 ; 546,37 ; 1 020,52 ;3,0
07.02.2023;11:02; 19,45 ; 4,52 ; 1,94 ; 0,39 ; 23,47 ; 22,62 ; 569,33 ; 1 020,67 ;3,0
07.02.2023;11:07; 17,58 ; 4,09 ; 1,80 ; 0,35 ; 23,50 ; 22,91 ; 567,07 ; 1 020,76 ;2,0
07.02.2023;11:12; 16,14 ; 3,75 ; 1,49 ; 0,34 ; 23,52 ; 23,13 ; 564,15 ; 1 020,84 ;2,0
07.02.2023;11:17; 14,48 ; 3,37 ; 1,46 ; 0,29 ; 23,54 ; 23,36 ; 555,88 ; 1 020,98 ;2,0
07.02.2023;11:22; 12,71 ; 2,96 ; 1,33 ; 0,25 ; 23,55 ; 23,63 ; 549,02 ; 1 021,05 ;2,0
07.02.2023;11:27; 10,38 ; 2,41 ; 1,16 ; 0,20 ; 23,55 ; 23,96 ; 547,84 ; 1 021,03 ;1,0
07.02.2023;11:32; 9,26 ; 2,15 ; 0,95 ; 0,18 ; 23,55 ; 24,09 ; 524,29 ; 1 021,19 ;1,0
07.02.2023;11:37; 7,96 ; 1,85 ; 0,86 ; 0,15 ; 23,54 ; 24,18 ; 514,84 ; 1 021,30 ;1,0
07.02.2023;11:42; 6,69 ; 1,56 ; 0,72 ; 0,13 ; 23,53 ; 24,24 ; 499,19 ; 1 021,34 ;1,0
07.02.2023;11:47; 5,38 ; 1,25 ; 0,52 ; 0,11 ; 23,52 ; 24,29 ; 495,38 ; 1 021,35 ;1,0
07.02.2023;11:52; 4,75 ; 1,10 ; 0,42 ; 0,10 ; 23,50 ; 24,36 ; 484,78 ; 1 021,46 ;1,0
07.02.2023;11:57; 4,02 ; 0,93 ; 0,33 ; 0,09 ; 23,48 ; 24,44 ; 480,02 ; 1 021,61 ;1,0
07.02.2023;12:02; 3,50 ; 0,81 ; 0,27 ; 0,08 ; 23,48 ; 24,66 ; 488,22 ; 1 021,74 ;1,0
07.02.2023;12:07; 3,18 ; 0,74 ; 0,24 ; 0,07 ; 23,48 ; 24,88 ; 504,13 ; 1 021,73 ;2,0
07.02.2023;12:12; 3,32 ; 0,77 ; 0,25 ; 0,08 ; 23,50 ; 24,95 ; 517,50 ; 1 021,71 ;2,0
07.02.2023;12:17; 3,36 ; 0,78 ; 0,26 ; 0,08 ; 23,51 ; 25,03 ; 527,38 ; 1 021,75 ;1,0
07.02.2023;12:22; 3,51 ; 0,82 ; 0,32 ; 0,07 ; 23,52 ; 25,08 ; 527,23 ; 1 021,78 ;1,0
07.02.2023;12:27; 3,45 ; 0,80 ; 0,36 ; 0,07 ; 23,53 ; 24,90 ; 519,78 ; 1 021,88 ;1,0
07.02.2023;12:32; 3,62 ; 0,84 ; 0,37 ; 0,07 ; 23,52 ; 24,89 ; 512,60 ; 1 021,80 ;2,0
07.02.2023;12:37; 3,49 ; 0,81 ; 0,33 ; 0,07 ; 23,52 ; 24,96 ; 519,27 ; 1 021,74 ;2,0
07.02.2023;12:42; 3,91 ; 0,91 ; 0,42 ; 0,08 ; 23,52 ; 25,01 ; 527,56 ; 1 021,63 ;2,0
07.02.2023;12:47; 4,74 ; 1,10 ; 0,55 ; 0,09 ; 23,53 ; 25,04 ; 529,60 ; 1 021,52 ;2,0
07.02.2023;12:52; 5,30 ; 1,23 ; 0,60 ; 0,10 ; 23,54 ; 25,09 ; 536,63 ; 1 021,46 ;2,0
07.02.2023;12:57; 5,61 ; 1,30 ; 0,62 ; 0,11 ; 23,56 ; 25,33 ; 560,16 ; 1 021,46 ;3,0
07.02.2023;13:02; 6,81 ; 1,58 ; 0,78 ; 0,13 ; 23,60 ; 25,56 ; 595,70 ; 1 021,42 ;3,0
07.02.2023;13:07; 8,53 ; 1,98 ; 0,91 ; 0,17 ; 23,62 ; 25,50 ; 604,12 ; 1 021,31 ;3,0
07.02.2023;13:12; 9,85 ; 2,29 ; 0,99 ; 0,20 ; 23,63 ; 25,38 ; 603,53 ; 1 021,21 ;3,0
07.02.2023;13:17; 11,09 ; 2,58 ; 1,02 ; 0,23 ; 23,63 ; 25,30 ; 609,34 ; 1 021,14 ;3,0
07.02.2023;13:22; 12,04 ; 2,80 ; 1,03 ; 0,26 ; 23,63 ; 25,22 ; 608,40 ; 1 021,17 ;3,0
07.02.2023;13:27; 12,26 ; 2,85 ; 0,98 ; 0,28 ; 23,63 ; 25,20 ; 610,77 ; 1 021,17 ;3,0
07.02.2023;13:32; 12,07 ; 2,81 ; 0,94 ; 0,28 ; 23,64 ; 25,23 ; 610,62 ; 1 021,22 ;3,0
07.02.2023;13:37; 11,74 ; 2,73 ; 0,87 ; 0,28 ; 23,65 ; 25,41 ; 623,16 ; 1 021,29 ;3,0
07.02.2023;13:42; 11,26 ; 2,62 ; 0,79 ; 0,27 ; 23,67 ; 25,49 ; 623,38 ; 1 021,35 ;3,0
07.02.2023;13:47; 10,82 ; 2,52 ; 0,70 ; 0,27 ; 23,68 ; 25,36 ; 612,99 ; 1 021,33 ;3,0
07.02.2023;13:52; 10,45 ; 2,43 ; 0,74 ; 0,25 ; 23,69 ; 25,21 ; 609,07 ; 1 021,39 ;3,0
07.02.2023;13:57; 9,88 ; 2,30 ; 0,80 ; 0,22 ; 23,69 ; 25,09 ; 603,06 ; 1 021,41 ;3,0
07.02.2023;14:02; 9,11 ; 2,12 ; 0,82 ; 0,19 ; 23,70 ; 24,98 ; 613,90 ; 1 021,37 ;3,0
07.02.2023;14:07; 8,50 ; 1,98 ; 0,70 ; 0,19 ; 23,70 ; 24,75 ; 604,14 ; 1 021,36 ;2,0
07.02.2023;14:12; 7,81 ; 1,82 ; 0,72 ; 0,16 ; 23,71 ; 24,58 ; 601,59 ; 1 021,47 ;3,0
07.02.2023;14:17; 7,64 ; 1,78 ; 0,71 ; 0,16 ; 23,72 ; 24,31 ; 597,00 ; 1 021,46 ;2,0
07.02.2023;14:22; 7,31 ; 1,70 ; 0,70 ; 0,15 ; 23,71 ; 24,06 ; 586,52 ; 1 021,41 ;2,0
07.02.2023;14:27; 7,06 ; 1,64 ; 0,76 ; 0,14 ; 23,70 ; 23,84 ; 573,09 ; 1 021,39 ;2,0
07.02.2023;14:32; 6,67 ; 1,55 ; 0,67 ; 0,13 ; 23,69 ; 23,61 ; 570,20 ; 1 021,41 ;2,0
07.02.2023;14:37; 6,29 ; 1,46 ; 0,64 ; 0,12 ; 23,68 ; 23,42 ; 564,93 ; 1 021,51 ;3,0
07.02.2023;14:42; 5,68 ; 1,32 ; 0,58 ; 0,11 ; 23,68 ; 23,43 ; 574,76 ; 1 021,48 ;3,0
07.02.2023;14:47; 4,98 ; 1,16 ; 0,49 ; 0,10 ; 23,69 ; 23,50 ; 599,77 ; 1 021,42 ;3,0
07.02.2023;14:52; 4,45 ; 1,03 ; 0,44 ; 0,09 ; 23,70 ; 23,54 ; 608,31 ; 1 021,41 ;3,0
07.02.2023;14:57; 4,21 ; 0,98 ; 0,47 ; 0,08 ; 23,72 ; 23,61 ; 616,08 ; 1 021,32 ;3,0
07.02.2023;15:02; 4,40 ; 1,02 ; 0,41 ; 0,09 ; 23,72 ; 23,60 ; 616,37 ; 1 021,39 ;2,0
07.02.2023;15:07; 11,76 ; 2,74 ; 0,81 ; 0,29 ; 23,73 ; 23,54 ; 602,44 ; 1 021,57 ;2,0
07.02.2023;15:12; 19,91 ; 4,63 ; 1,81 ; 0,42 ; 23,73 ; 23,47 ; 593,81 ; 1 021,61 ;2,0
07.02.2023;15:17; 25,23 ; 5,87 ; 2,90 ; 0,47 ; 23,72 ; 23,47 ; 588,19 ; 1 021,52 ;2,0
07.02.2023;15:22; 29,31 ; 6,82 ; 3,80 ; 0,51 ; 23,71 ; 23,44 ; 583,20 ; 1 021,56 ;2,0
07.02.2023;15:27; 33,55 ; 7,80 ; 4,47 ; 0,57 ; 23,71 ; 23,43 ; 577,62 ; 1 021,64 ;3,0
07.02.2023;15:32; 35,57 ; 8,27 ; 3,98 ; 0,67 ; 23,71 ; 23,53 ; 589,06 ; 1 021,71 ;3,0
07.02.2023;15:37; 42,00 ; 9,77 ; 2,95 ; 1,04 ; 23,73 ; 23,63 ; 604,72 ; 1 021,74 ;3,0
07.02.2023;15:42; 52,54 ; 12,22 ; 2,05 ; 1,76 ; 23,74 ; 23,62 ; 598,95 ; 1 021,80 ;2,0
07.02.2023;15:47; 57,79 ; 13,44 ; 1,69 ; 2,24 ; 23,74 ; 23,63 ; 593,32 ; 1 021,84 ;2,0
07.02.2023;15:52; 56,73 ; 13,19 ; 1,75 ; 2,14 ; 23,74 ; 23,63 ; 588,27 ; 1 021,83 ;2,0
07.02.2023;15:57; 51,22 ; 11,91 ; 1,90 ; 1,75 ; 23,74 ; 23,63 ; 579,57 ; 1 021,80 ;2,0
07.02.2023;16:02; 44,84 ; 10,43 ; 1,90 ; 1,42 ; 23,72 ; 23,66 ; 575,32 ; 1 021,83 ;2,0
07.02.2023;16:07; 37,77 ; 8,78 ; 1,92 ; 1,09 ; 23,72 ; 23,52 ; 560,59 ; 1 021,88 ;1,0
07.02.2023;16:12; 32,69 ; 7,60 ; 1,94 ; 0,87 ; 23,71 ; 23,51 ; 553,38 ; 1 021,85 ;3,0
07.02.2023;16:17; 27,44 ; 6,38 ; 2,01 ; 0,65 ; 23,71 ; 23,51 ; 553,30 ; 1 021,89 ;1,0
07.02.2023;16:22; 22,80 ; 5,30 ; 1,83 ; 0,51 ; 23,72 ; 23,41 ; 542,70 ; 1 021,96 ;1,0
07.02.2023;16:27; 19,36 ; 4,50 ; 1,71 ; 0,41 ; 23,72 ; 23,29 ; 519,06 ; 1 021,93 ;1,0
07.02.2023;16:32; 16,83 ; 3,91 ; 1,66 ; 0,34 ; 23,71 ; 23,44 ; 529,61 ; 1 021,92 ;1,0
07.02.2023;16:37; 15,09 ; 3,51 ; 1,62 ; 0,29 ; 23,71 ; 23,49 ; 542,21 ; 1 021,85 ;1,0
07.02.2023;16:42; 13,48 ; 3,13 ; 1,47 ; 0,26 ; 23,69 ; 23,97 ; 532,24 ; 1 021,74 ;1,0
07.02.2023;16:47; 11,99 ; 2,79 ; 1,32 ; 0,23 ; 23,68 ; 24,19 ; 523,45 ; 1 021,71 ;1,0
07.02.2023;16:52; 11,27 ; 2,62 ; 1,33 ; 0,21 ; 23,66 ; 23,99 ; 515,99 ; 1 021,73 ;1,0
07.02.2023;16:57; 11,36 ; 2,64 ; 1,44 ; 0,20 ; 23,64 ; 23,69 ; 507,42 ; 1 021,79 ;0,0
07.02.2023;17:02; 11,41 ; 2,65 ; 1,36 ; 0,21 ; 23,61 ; 23,33 ; 486,96 ; 1 021,77 ;0,0
07.02.2023;17:07; 11,85 ; 2,75 ; 1,26 ; 0,23 ; 23,57 ; 23,10 ; 472,17 ; 1 021,76 ;0,0
07.02.2023;17:12; 11,60 ; 2,70 ; 1,27 ; 0,22 ; 23,53 ; 22,99 ; 466,83 ; 1 021,84 ;1,0
07.02.2023;17:17; 11,82 ; 2,75 ; 1,24 ; 0,23 ; 23,51 ; 23,26 ; 474,25 ; 1 021,79 ;1,0
07.02.2023;17:22; 12,13 ; 2,82 ; 1,24 ; 0,24 ; 23,48 ; 23,21 ; 466,60 ; 1 021,63 ;0,0
07.02.2023;17:27; 13,31 ; 3,10 ; 1,16 ; 0,29 ; 23,45 ; 23,01 ; 458,57 ; 1 021,78 ;0,0
07.02.2023;17:32; 15,74 ; 3,66 ; 1,27 ; 0,35 ; 23,42 ; 22,86 ; 449,80 ; 1 021,88 ;0,0
